Shipment_ID,Supplier_ID,Transport_Mode,Distance_KM,Weight_Tons,Order_Qty,Urgency
SHP_08478,SUP_019,Rail,1299,13.89,294,Standard
SHP_08479,SUP_049,Rail,1211,17.19,422,Standard
SHP_08480,SUP_027,Ocean,3770,6.35,643,Standard
SHP_08481,SUP_037,Air,1953,4.36,759,Standard
SHP_08482,SUP_043,Road,1709,19.25,477,Critical
SHP_08483,SUP_037,Ocean,2757,15.62,463,Low
SHP_08484,SUP_033,Ocean,2752,6.33,809,Standard
SHP_08485,SUP_023,Rail,141,12.02,241,Standard
SHP_08486,SUP_043,Rail,1931,15.46,308,Standard
SHP_08487,SUP_026,Air,861,6.22,661,Standard
SHP_08488,SUP_034,Road,701,11.88,168,Critical
SHP_08489,SUP_039,Road,886,15.3,865,Critical
SHP_08490,SUP_035,Road,548,15.95,337,Critical
SHP_08491,SUP_044,Ocean,2819,12.18,786,Low
SHP_08492,SUP_008,Air,2399,19.59,139,Standard
SHP_08493,SUP_042,Road,141,7.65,550,Low
SHP_08494,SUP_013,Ocean,1263,3.81,863,Standard
SHP_08495,SUP_017,Road,585,8.61,677,Critical
SHP_08496,SUP_048,Ocean,3193,10.63,523,Standard
SHP_08497,SUP_046,Ocean,3700,17.05,855,Critical
SHP_08498,SUP_014,Rail,686,5.1,398,Standard
SHP_08499,SUP_028,Road,581,5.09,332,Critical
SHP_08500,SUP_028,Road,830,8.02,223,Low
SHP_08501,SUP_048,Road,383,1.97,330,Standard
SHP_08502,SUP_041,Road,1896,12.45,464,Critical
SHP_08503,SUP_027,Road,1273,2.43,667,Low
SHP_08504,SUP_046,Ocean,5603,11.42,262,Standard
SHP_08505,SUP_018,Road,1597,9.29,543,Low
SHP_08506,SUP_029,Rail,540,12.32,730,Standard
SHP_08507,SUP_020,Air,3258,5.75,314,Low
SHP_08508,SUP_049,Rail,228,16.86,739,Critical
SHP_08509,SUP_043,Ocean,7353,17.29,850,Low
SHP_08510,SUP_017,Road,1175,12.93,200,Standard
SHP_08511,SUP_021,Road,1894,9.39,156,Critical
SHP_08512,SUP_011,Rail,1419,1.18,739,Critical
SHP_08513,SUP_009,Rail,805,19.24,860,Low
SHP_08514,SUP_033,Rail,798,19.75,134,Standard
SHP_08515,SUP_023,Road,1176,1.78,743,Low
SHP_08516,SUP_026,Road,819,5.59,982,Low
SHP_08517,SUP_011,Ocean,2444,14.07,498,Low
SHP_08518,SUP_026,Ocean,5254,19.87,205,Standard
SHP_08519,SUP_020,Road,631,19.9,771,Standard
SHP_08520,SUP_007,Ocean,3503,8.7,635,Standard
SHP_08521,SUP_043,Road,1990,6.78,896,Low
SHP_08522,SUP_006,Road,1049,15.63,325,Low
SHP_08523,SUP_018,Road,586,5.27,693,Critical
SHP_08524,SUP_012,Road,1642,10.07,212,Critical
SHP_08525,SUP_013,Road,417,10.47,278,Standard
SHP_08526,SUP_046,Air,5097,16.03,515,Low
SHP_08527,SUP_009,Road,1277,12.31,723,Critical
SHP_08528,SUP_036,Rail,845,13.84,605,Standard
SHP_08529,SUP_004,Rail,581,5.48,413,Critical
SHP_08530,SUP_013,Rail,237,11.96,858,Critical
SHP_08531,SUP_045,Ocean,7538,6.77,363,Standard
SHP_08532,SUP_034,Air,5113,8.65,191,Standard
SHP_08533,SUP_027,Rail,1978,7.42,522,Critical
SHP_08534,SUP_026,Rail,1037,15.79,284,Standard
SHP_08535,SUP_028,Road,1752,19.35,877,Low
SHP_08536,SUP_021,Road,1819,18.24,901,Critical
SHP_08537,SUP_042,Air,7242,17.47,359,Standard
SHP_08538,SUP_004,Ocean,1537,16.96,336,Standard
SHP_08539,SUP_019,Road,1075,19.84,930,Low
SHP_08540,SUP_024,Ocean,4812,5.07,266,Low
SHP_08541,SUP_039,Rail,722,3.82,428,Critical
SHP_08542,SUP_005,Rail,395,17.88,686,Low
SHP_08543,SUP_001,Ocean,6178,6.55,199,Critical
SHP_08544,SUP_001,Rail,956,11.57,461,Low
SHP_08545,SUP_018,Road,373,18.6,862,Low
SHP_08546,SUP_044,Road,1789,11.01,536,Low
SHP_08547,SUP_021,Ocean,6772,10.61,156,Critical
SHP_08548,SUP_040,Road,1778,6.53,154,Low
SHP_08549,SUP_012,Road,310,14.38,900,Critical
SHP_08550,SUP_006,Air,7473,13.5,569,Critical
SHP_08551,SUP_013,Ocean,2095,7.81,520,Low
SHP_08552,SUP_049,Air,2908,12.29,401,Low
SHP_08553,SUP_006,Rail,1814,5.46,982,Standard
SHP_08554,SUP_015,Road,1793,13.05,611,Standard
SHP_08555,SUP_028,Road,845,1.11,948,Standard
SHP_08556,SUP_039,Rail,406,14.32,303,Standard
SHP_08557,SUP_027,Air,1977,8.4,319,Standard
SHP_08558,SUP_035,Rail,1241,6.32,591,Low
SHP_08559,SUP_033,Rail,948,17.85,491,Low
SHP_08560,SUP_005,Ocean,6401,8.39,398,Critical
SHP_08561,SUP_046,Road,110,6.73,165,Standard
SHP_08562,SUP_008,Ocean,757,18.77,983,Critical
SHP_08563,SUP_015,Rail,282,16.03,187,Low
SHP_08564,SUP_050,Ocean,6548,17.23,506,Standard
SHP_08565,SUP_025,Road,1825,11.42,866,Critical
SHP_08566,SUP_014,Road,173,1.79,940,Critical
SHP_08567,SUP_044,Ocean,1731,15.37,617,Low
SHP_08568,SUP_005,Ocean,2703,7.7,100,Standard
SHP_08569,SUP_035,Road,1098,7.82,497,Standard
SHP_08570,SUP_045,Road,1612,15.29,903,Standard
SHP_08571,SUP_001,Road,1944,14.98,435,Standard
SHP_08572,SUP_046,Road,833,10.12,750,Low
SHP_08573,SUP_035,Road,398,7.05,163,Critical
SHP_08574,SUP_019,Road,1516,7.21,585,Critical
SHP_08575,SUP_017,Ocean,7384,2.76,220,Low
SHP_08576,SUP_047,Air,7464,4.75,188,Low
SHP_08577,SUP_024,Rail,743,13.62,458,Standard
SHP_08578,SUP_032,Road,1494,8.02,447,Critical
SHP_08579,SUP_020,Road,510,17.5,402,Low
SHP_08580,SUP_004,Air,3062,9.03,658,Critical
SHP_08581,SUP_012,Road,293,7.99,245,Critical
SHP_08582,SUP_033,Rail,1502,15.73,103,Standard
SHP_08583,SUP_040,Ocean,1988,10.58,842,Low
SHP_08584,SUP_009,Road,154,1.6,376,Standard
SHP_08585,SUP_034,Road,654,9.95,619,Standard
SHP_08586,SUP_013,Road,1477,7.31,375,Standard
SHP_08587,SUP_014,Ocean,7658,15.06,161,Standard
SHP_08588,SUP_040,Rail,1509,18.7,362,Critical
SHP_08589,SUP_036,Road,1478,18.19,283,Low
SHP_08590,SUP_018,Rail,440,16.82,216,Low
SHP_08591,SUP_042,Ocean,7275,17.71,708,Low
SHP_08592,SUP_020,Air,773,19.45,379,Low
SHP_08593,SUP_046,Road,259,5.06,233,Standard
SHP_08594,SUP_004,Ocean,4206,13.98,122,Critical
SHP_08595,SUP_046,Rail,1783,13.17,742,Critical
SHP_08596,SUP_008,Road,263,19.81,921,Low
SHP_08597,SUP_024,Road,1588,14.5,810,Standard
SHP_08598,SUP_001,Road,880,2.59,846,Standard
SHP_08599,SUP_003,Road,177,5.42,349,Critical
SHP_08600,SUP_012,Rail,1688,8.41,904,Standard
SHP_08601,SUP_027,Road,1899,8.55,530,Critical
SHP_08602,SUP_015,Rail,1001,14.57,673,Critical
SHP_08603,SUP_022,Ocean,7488,11,516,Standard
SHP_08604,SUP_037,Road,671,19.21,985,Low
SHP_08605,SUP_029,Road,327,9,490,Low
SHP_08606,SUP_017,Road,1025,10,620,Standard
SHP_08607,SUP_020,Rail,1752,3.78,652,Low
SHP_08608,SUP_046,Road,983,3.67,407,Critical
SHP_08609,SUP_009,Rail,337,14.75,527,Low
SHP_08610,SUP_047,Ocean,7074,5.91,848,Standard
SHP_08611,SUP_019,Road,150,6.83,725,Standard
SHP_08612,SUP_041,Ocean,4885,11.55,911,Standard
SHP_08613,SUP_036,Ocean,2687,16.51,115,Standard
SHP_08614,SUP_020,Air,6739,7.61,200,Low
SHP_08615,SUP_023,Road,190,4.57,410,Standard
SHP_08616,SUP_044,Ocean,1008,6.33,172,Standard
SHP_08617,SUP_040,Ocean,682,12.58,721,Standard
SHP_08618,SUP_004,Air,2271,1.2,280,Standard
SHP_08619,SUP_049,Air,5046,8.03,728,Standard
SHP_08620,SUP_003,Road,541,2.76,215,Standard
SHP_08621,SUP_032,Ocean,3424,11.71,592,Critical
SHP_08622,SUP_005,Road,776,3.57,123,Low
SHP_08623,SUP_028,Road,653,13.51,537,Low
SHP_08624,SUP_027,Ocean,6841,9.2,663,Critical
SHP_08625,SUP_014,Air,6295,13.75,444,Critical
SHP_08626,SUP_049,Rail,1645,12.26,793,Critical
SHP_08627,SUP_012,Road,900,3.48,548,Low
SHP_08628,SUP_039,Ocean,2284,11.68,125,Standard
SHP_08629,SUP_038,Road,144,15.93,934,Critical
SHP_08630,SUP_009,Rail,1199,15.12,761,Low
SHP_08631,SUP_036,Rail,972,16.43,798,Standard
SHP_08632,SUP_028,Road,236,14.06,439,Low
SHP_08633,SUP_027,Air,3150,12.53,867,Low
SHP_08634,SUP_045,Road,172,14.99,284,Standard
SHP_08635,SUP_018,Road,695,18.43,733,Critical
SHP_08636,SUP_026,Ocean,3725,16.01,521,Standard
SHP_08637,SUP_018,Ocean,978,12.95,217,Standard
SHP_08638,SUP_020,Road,228,9.54,953,Standard
SHP_08639,SUP_032,Rail,212,4.79,783,Low
SHP_08640,SUP_003,Rail,1540,2.56,539,Critical
SHP_08641,SUP_010,Ocean,5682,13.9,978,Critical
SHP_08642,SUP_044,Road,675,15.3,913,Standard
SHP_08643,SUP_045,Road,328,14.99,729,Critical
SHP_08644,SUP_032,Road,1984,16.68,130,Low
SHP_08645,SUP_050,Road,630,12.19,690,Low
SHP_08646,SUP_010,Road,1840,3.65,867,Low
SHP_08647,SUP_032,Road,590,2.14,784,Low
SHP_08648,SUP_029,Air,4024,7.94,274,Standard
SHP_08649,SUP_002,Rail,691,1.28,965,Standard
SHP_08650,SUP_018,Road,627,19.1,962,Critical
SHP_08651,SUP_048,Road,599,12.71,846,Low
SHP_08652,SUP_048,Road,909,15.79,899,Standard
SHP_08653,SUP_013,Road,635,17.58,602,Low
SHP_08654,SUP_041,Rail,1861,10.71,977,Low
SHP_08655,SUP_005,Road,1891,5.6,497,Critical
SHP_08656,SUP_014,Road,850,1.19,639,Standard
SHP_08657,SUP_046,Road,759,10.11,555,Critical
SHP_08658,SUP_004,Road,1463,13.12,320,Critical
SHP_08659,SUP_019,Road,789,3.17,541,Standard
SHP_08660,SUP_023,Ocean,3744,11.49,356,Standard
SHP_08661,SUP_001,Road,1618,9.16,662,Critical
SHP_08662,SUP_002,Road,1194,7.02,605,Critical
SHP_08663,SUP_022,Air,7015,5.25,223,Low
SHP_08664,SUP_034,Road,108,17.18,512,Standard
SHP_08665,SUP_031,Rail,1423,18.74,458,Standard
SHP_08666,SUP_032,Rail,597,19.66,208,Standard
SHP_08667,SUP_005,Rail,720,1.8,997,Critical
SHP_08668,SUP_033,Road,1587,1.44,604,Low
SHP_08669,SUP_035,Road,1819,9.42,113,Standard
SHP_08670,SUP_026,Ocean,4133,5.32,797,Standard
SHP_08671,SUP_023,Ocean,5906,8.39,659,Standard
SHP_08672,SUP_036,Air,4787,2.77,549,Standard
SHP_08673,SUP_043,Road,773,16.33,392,Standard
SHP_08674,SUP_031,Road,401,9.97,352,Standard
SHP_08675,SUP_008,Air,4366,2.24,118,Critical
SHP_08676,SUP_029,Road,1870,11.01,993,Standard
SHP_08677,SUP_043,Air,6976,2.59,825,Low
SHP_08678,SUP_009,Rail,1414,10.83,684,Critical
SHP_08679,SUP_029,Road,648,6.37,269,Critical
SHP_08680,SUP_046,Air,5032,5.16,342,Standard
SHP_08681,SUP_030,Air,4785,11.63,823,Standard
SHP_08682,SUP_027,Ocean,948,3.07,141,Low
SHP_08683,SUP_022,Road,1327,11.71,700,Critical
SHP_08684,SUP_016,Rail,1101,9.49,187,Standard
SHP_08685,SUP_018,Road,1549,14.03,316,Standard
SHP_08686,SUP_003,Rail,1306,6.15,610,Standard
SHP_08687,SUP_039,Road,1128,16.77,827,Critical
SHP_08688,SUP_035,Air,2223,11.93,395,Standard
SHP_08689,SUP_030,Road,890,14.74,884,Low
SHP_08690,SUP_010,Road,1217,2.11,228,Low
SHP_08691,SUP_030,Road,1496,6.25,917,Low
SHP_08692,SUP_027,Rail,1607,8.34,650,Standard
SHP_08693,SUP_048,Road,1211,2.12,674,Critical
SHP_08694,SUP_017,Air,6266,19.44,408,Critical
SHP_08695,SUP_015,Road,1371,7.95,198,Critical
SHP_08696,SUP_010,Rail,1488,6.04,419,Standard
SHP_08697,SUP_042,Ocean,7998,19.58,182,Standard
SHP_08698,SUP_011,Rail,1240,3.03,925,Critical
SHP_08699,SUP_017,Road,1514,11.84,745,Standard
SHP_08700,SUP_039,Rail,1664,12.57,722,Low
SHP_08701,SUP_043,Ocean,4153,9.99,279,Standard
SHP_08702,SUP_038,Ocean,6279,5.98,945,Critical
SHP_08703,SUP_013,Road,976,4.47,997,Critical
SHP_08704,SUP_035,Road,283,12.41,779,Critical
SHP_08705,SUP_002,Road,1271,4.27,715,Low
SHP_08706,SUP_042,Road,134,12.23,709,Critical
SHP_08707,SUP_049,Rail,1258,12.65,369,Critical
SHP_08708,SUP_019,Road,1613,19.02,667,Critical
SHP_08709,SUP_010,Air,2381,19.62,409,Low
SHP_08710,SUP_033,Rail,890,8.39,214,Low
SHP_08711,SUP_037,Ocean,3997,5.4,274,Standard
SHP_08712,SUP_001,Road,1527,6.62,530,Critical
SHP_08713,SUP_050,Rail,1442,18.6,710,Standard
SHP_08714,SUP_029,Road,916,18.44,358,Low
SHP_08715,SUP_014,Ocean,7777,8.05,479,Critical
SHP_08716,SUP_034,Ocean,4577,15.77,685,Critical
SHP_08717,SUP_022,Road,1911,9.8,560,Critical
SHP_08718,SUP_009,Rail,1015,5.27,629,Standard
SHP_08719,SUP_002,Ocean,5870,7.85,726,Standard
SHP_08720,SUP_007,Road,1787,4.78,280,Critical
SHP_08721,SUP_002,Road,882,8.31,843,Standard
SHP_08722,SUP_003,Rail,724,4.46,757,Critical
SHP_08723,SUP_039,Road,1864,15.44,150,Low
SHP_08724,SUP_045,Road,1792,7.92,736,Low
SHP_08725,SUP_003,Ocean,882,15.09,114,Critical
SHP_08726,SUP_044,Rail,1032,6.91,453,Standard
SHP_08727,SUP_002,Road,503,7.34,230,Critical
SHP_08728,SUP_048,Road,1383,12.68,859,Critical
SHP_08729,SUP_046,Road,1672,2.27,358,Low
SHP_08730,SUP_044,Road,1391,19.16,938,Critical
SHP_08731,SUP_021,Road,1141,14.56,694,Critical
SHP_08732,SUP_044,Rail,930,8.2,955,Critical
SHP_08733,SUP_021,Road,1022,6.81,666,Critical
SHP_08734,SUP_040,Road,1180,12.49,851,Standard
SHP_08735,SUP_047,Road,1094,3.17,590,Critical
SHP_08736,SUP_041,Ocean,1071,16.22,915,Standard
SHP_08737,SUP_049,Road,295,11.74,407,Critical
SHP_08738,SUP_040,Air,7440,9.39,774,Standard
SHP_08739,SUP_019,Air,1510,14.96,775,Standard
SHP_08740,SUP_017,Rail,1306,2.36,933,Critical
SHP_08741,SUP_028,Rail,900,9.74,647,Critical
SHP_08742,SUP_014,Road,323,8.6,931,Low
SHP_08743,SUP_006,Road,652,18.05,859,Critical
SHP_08744,SUP_048,Air,6654,15.83,444,Low
SHP_08745,SUP_001,Road,1835,6.85,695,Low
SHP_08746,SUP_032,Road,1623,18.86,765,Standard
SHP_08747,SUP_013,Air,2290,12.5,312,Standard
SHP_08748,SUP_034,Air,7604,16.81,537,Standard
SHP_08749,SUP_020,Air,655,16.27,608,Standard
SHP_08750,SUP_026,Air,3308,10.86,994,Low
SHP_08751,SUP_014,Rail,381,1.09,618,Standard
SHP_08752,SUP_041,Road,1097,19.68,135,Standard
SHP_08753,SUP_041,Road,1135,15.36,725,Critical
SHP_08754,SUP_016,Road,1111,1.11,794,Low
SHP_08755,SUP_032,Ocean,4725,18.46,236,Low
SHP_08756,SUP_032,Ocean,7697,7.31,341,Standard
SHP_08757,SUP_039,Road,505,8.44,544,Standard
SHP_08758,SUP_017,Road,439,3.05,203,Critical
SHP_08759,SUP_002,Road,1532,9.55,734,Low
SHP_08760,SUP_022,Road,1308,17.45,158,Standard
SHP_08761,SUP_033,Air,3314,18.52,265,Critical
SHP_08762,SUP_017,Rail,717,13.25,816,Low
SHP_08763,SUP_011,Road,149,14.86,198,Low
SHP_08764,SUP_040,Ocean,6568,13.9,499,Critical
SHP_08765,SUP_048,Road,912,3.42,213,Standard
SHP_08766,SUP_023,Ocean,2356,3.4,451,Critical
SHP_08767,SUP_002,Rail,261,15.17,881,Critical
SHP_08768,SUP_015,Air,1579,10.35,364,Critical
SHP_08769,SUP_002,Road,1623,12.86,366,Critical
SHP_08770,SUP_001,Road,1612,6.26,905,Critical
SHP_08771,SUP_027,Road,725,10.3,196,Standard
SHP_08772,SUP_038,Road,1297,14.06,403,Standard
SHP_08773,SUP_046,Rail,1874,17.01,218,Low
SHP_08774,SUP_006,Road,1811,8.55,420,Standard
SHP_08775,SUP_012,Ocean,3341,1.22,488,Low
SHP_08776,SUP_020,Air,2220,17.36,155,Standard
SHP_08777,SUP_034,Ocean,2717,3.84,280,Standard
SHP_08778,SUP_015,Road,1472,1.09,767,Standard
SHP_08779,SUP_003,Rail,1685,14.37,619,Standard
SHP_08780,SUP_036,Road,218,8.07,102,Low
SHP_08781,SUP_023,Air,1037,9.43,805,Critical
SHP_08782,SUP_029,Ocean,2382,7.98,910,Critical
SHP_08783,SUP_050,Road,1599,15.39,551,Standard
SHP_08784,SUP_012,Rail,844,9.39,159,Standard
SHP_08785,SUP_041,Rail,1639,10.71,254,Critical
SHP_08786,SUP_016,Road,1421,3.86,218,Critical
SHP_08787,SUP_014,Road,838,7.24,398,Critical
SHP_08788,SUP_017,Rail,1340,3.04,328,Critical
SHP_08789,SUP_005,Air,5259,19.42,761,Critical
SHP_08790,SUP_003,Rail,1893,8.1,525,Low
SHP_08791,SUP_016,Ocean,6073,5.82,496,Standard
SHP_08792,SUP_045,Air,3024,3.56,180,Low
SHP_08793,SUP_048,Air,3194,18.76,999,Low
SHP_08794,SUP_005,Rail,348,13.33,980,Standard
SHP_08795,SUP_031,Road,513,12.61,457,Low
SHP_08796,SUP_046,Road,1975,8.25,796,Low
SHP_08797,SUP_025,Air,6855,3.86,425,Standard
SHP_08798,SUP_021,Road,1352,9.69,621,Critical
SHP_08799,SUP_029,Air,1242,13.95,797,Standard
SHP_08800,SUP_024,Road,1137,1.54,602,Critical
SHP_08801,SUP_001,Rail,1841,5.61,116,Critical
SHP_08802,SUP_022,Road,1974,17.75,937,Low
SHP_08803,SUP_004,Road,247,8.08,797,Critical
SHP_08804,SUP_043,Ocean,5132,9.73,671,Critical
SHP_08805,SUP_043,Rail,739,16.7,107,Critical
SHP_08806,SUP_033,Ocean,1754,2.79,146,Standard
SHP_08807,SUP_022,Road,424,14.68,926,Critical
SHP_08808,SUP_015,Rail,1664,19.17,433,Low
SHP_08809,SUP_006,Air,1281,16.45,839,Low
SHP_08810,SUP_039,Air,4913,12.89,567,Low
SHP_08811,SUP_019,Road,1773,15.99,551,Standard
SHP_08812,SUP_015,Road,195,5.23,337,Low
SHP_08813,SUP_010,Ocean,501,15.28,929,Critical
SHP_08814,SUP_022,Road,819,14.39,669,Standard
SHP_08815,SUP_025,Rail,237,8.72,865,Low
SHP_08816,SUP_013,Rail,1469,5.37,606,Low
SHP_08817,SUP_035,Rail,1433,17.23,261,Low
SHP_08818,SUP_026,Road,644,17.47,990,Low
SHP_08819,SUP_045,Rail,541,11.71,247,Critical
SHP_08820,SUP_038,Road,297,14.73,411,Critical
SHP_08821,SUP_022,Air,5306,19.06,620,Low
SHP_08822,SUP_047,Ocean,2608,15.92,219,Low
SHP_08823,SUP_047,Air,4981,19.67,994,Critical
SHP_08824,SUP_025,Air,2824,7.24,990,Standard
SHP_08825,SUP_009,Ocean,1661,2.61,181,Standard
SHP_08826,SUP_009,Road,657,18.59,536,Critical
SHP_08827,SUP_036,Rail,1892,1.57,651,Standard
SHP_08828,SUP_013,Road,304,8.95,233,Critical
SHP_08829,SUP_038,Road,908,19.15,969,Critical
SHP_08830,SUP_015,Road,1318,15.24,129,Critical
SHP_08831,SUP_009,Road,1609,19.01,783,Standard
SHP_08832,SUP_006,Road,224,9.41,136,Standard
SHP_08833,SUP_014,Rail,1451,17.87,929,Standard
SHP_08834,SUP_014,Road,1551,9.04,264,Critical
SHP_08835,SUP_034,Ocean,846,4.14,731,Critical
SHP_08836,SUP_003,Air,6004,9.85,289,Standard
SHP_08837,SUP_050,Road,1424,16.6,735,Low
SHP_08838,SUP_040,Rail,137,13.14,204,Standard
SHP_08839,SUP_014,Ocean,2307,11.46,403,Critical
SHP_08840,SUP_002,Air,1877,10.49,612,Standard
SHP_08841,SUP_005,Rail,1016,8.55,852,Standard
SHP_08842,SUP_023,Ocean,962,17.64,342,Critical
SHP_08843,SUP_007,Road,1740,2.53,475,Standard
SHP_08844,SUP_021,Ocean,7549,12.13,327,Standard
SHP_08845,SUP_023,Air,1472,15.57,114,Standard
SHP_08846,SUP_014,Rail,1986,16.53,536,Standard
SHP_08847,SUP_009,Ocean,1741,17.21,198,Critical
SHP_08848,SUP_002,Rail,1129,10.4,288,Standard
SHP_08849,SUP_043,Road,1697,7.27,742,Standard
SHP_08850,SUP_025,Air,5186,1.79,985,Standard
SHP_08851,SUP_008,Ocean,2972,3.75,720,Critical
SHP_08852,SUP_006,Road,1227,11.73,449,Low
SHP_08853,SUP_001,Air,3767,5.12,949,Standard
SHP_08854,SUP_046,Rail,1439,12.69,475,Standard
SHP_08855,SUP_022,Road,1282,5.98,779,Low
SHP_08856,SUP_003,Air,7465,12.39,843,Low
SHP_08857,SUP_019,Road,775,4.64,672,Standard
SHP_08858,SUP_039,Air,5032,7.61,648,Critical
SHP_08859,SUP_030,Rail,596,16.3,575,Standard
SHP_08860,SUP_002,Rail,1305,15.06,596,Low
SHP_08861,SUP_029,Road,134,9.38,846,Low
SHP_08862,SUP_006,Ocean,3112,10.55,813,Low
SHP_08863,SUP_020,Ocean,5574,10.86,917,Critical
SHP_08864,SUP_045,Rail,257,17.59,696,Standard
SHP_08865,SUP_016,Air,7168,10.3,699,Low
SHP_08866,SUP_013,Rail,1084,18,563,Low
SHP_08867,SUP_046,Road,616,17.86,359,Critical
SHP_08868,SUP_045,Rail,1543,3.72,788,Critical
SHP_08869,SUP_035,Rail,1222,11.1,914,Critical
SHP_08870,SUP_017,Road,1628,11.43,668,Critical
SHP_08871,SUP_033,Ocean,2212,16.41,750,Standard
SHP_08872,SUP_049,Air,2690,7.77,800,Critical
SHP_08873,SUP_034,Rail,919,1.04,197,Low
SHP_08874,SUP_028,Air,2563,17.84,733,Low
SHP_08875,SUP_013,Ocean,4564,10.13,562,Critical
SHP_08876,SUP_020,Air,3466,10.64,177,Low
SHP_08877,SUP_028,Air,7671,3.46,761,Low
SHP_08878,SUP_029,Road,991,3.8,655,Standard
SHP_08879,SUP_047,Road,1198,12.31,539,Critical
SHP_08880,SUP_002,Road,353,5.66,342,Low
SHP_08881,SUP_017,Rail,1906,1.78,635,Low
SHP_08882,SUP_005,Road,215,4.69,153,Standard
SHP_08883,SUP_050,Air,1133,7.7,109,Critical
SHP_08884,SUP_012,Road,1220,12.54,500,Critical
SHP_08885,SUP_040,Ocean,2830,13.62,475,Standard
SHP_08886,SUP_023,Rail,518,17.63,458,Standard
SHP_08887,SUP_030,Rail,538,3.29,238,Critical
SHP_08888,SUP_022,Rail,1548,11.37,577,Critical
SHP_08889,SUP_013,Road,1034,16.97,112,Critical
SHP_08890,SUP_039,Air,577,19.38,416,Critical
SHP_08891,SUP_044,Road,921,2.25,409,Low
SHP_08892,SUP_007,Ocean,3045,19.84,680,Low
SHP_08893,SUP_050,Ocean,7900,9.56,247,Standard
SHP_08894,SUP_003,Road,1446,7.08,626,Standard
SHP_08895,SUP_046,Air,1940,4.89,634,Critical
SHP_08896,SUP_036,Air,2281,15.63,312,Critical
SHP_08897,SUP_033,Road,307,4.93,872,Low
SHP_08898,SUP_043,Rail,861,13.14,534,Critical
SHP_08899,SUP_030,Air,4999,3.37,537,Low
SHP_08900,SUP_012,Ocean,7451,6.98,609,Critical
SHP_08901,SUP_047,Road,962,5.18,560,Critical
SHP_08902,SUP_024,Ocean,1407,12.28,395,Critical
SHP_08903,SUP_043,Rail,911,9.72,248,Critical
SHP_08904,SUP_005,Rail,1716,7.28,495,Critical
SHP_08905,SUP_005,Rail,758,4.69,115,Critical
SHP_08906,SUP_006,Rail,703,19.72,581,Critical
SHP_08907,SUP_038,Rail,482,4.28,601,Critical
SHP_08908,SUP_008,Rail,513,3.69,153,Low
SHP_08909,SUP_027,Rail,1641,4.45,987,Low
SHP_08910,SUP_028,Ocean,6285,13.61,102,Critical
SHP_08911,SUP_003,Rail,283,7.53,141,Critical
SHP_08912,SUP_007,Rail,1454,6.1,925,Standard
SHP_08913,SUP_039,Ocean,7077,14.35,294,Standard
SHP_08914,SUP_044,Road,1340,5.59,610,Standard
SHP_08915,SUP_010,Air,2880,7.9,175,Low
SHP_08916,SUP_003,Road,160,11.5,993,Standard
SHP_08917,SUP_002,Road,409,14.49,590,Critical
SHP_08918,SUP_008,Ocean,7496,7.87,160,Critical
SHP_08919,SUP_016,Road,1258,13.86,734,Low
SHP_08920,SUP_002,Rail,941,3.29,874,Critical
SHP_08921,SUP_020,Road,1508,18.85,131,Low
SHP_08922,SUP_020,Air,5882,1.79,408,Standard
SHP_08923,SUP_028,Rail,399,17.78,738,Low
SHP_08924,SUP_005,Ocean,6631,3.4,274,Low
SHP_08925,SUP_038,Road,1459,17.96,925,Low
SHP_08926,SUP_029,Rail,387,14.81,667,Standard
SHP_08927,SUP_026,Rail,322,13.06,223,Critical
SHP_08928,SUP_043,Road,444,3.89,534,Standard
SHP_08929,SUP_024,Air,7322,18.82,504,Low
SHP_08930,SUP_037,Ocean,6717,6.78,380,Critical
SHP_08931,SUP_009,Road,1386,4.94,756,Standard
SHP_08932,SUP_006,Road,157,14.18,123,Standard
SHP_08933,SUP_046,Road,1994,8.65,427,Low
SHP_08934,SUP_024,Rail,1008,8.82,361,Critical
SHP_08935,SUP_021,Rail,309,11.31,765,Critical
SHP_08936,SUP_002,Rail,1537,19.3,508,Low
SHP_08937,SUP_048,Air,1334,8.81,200,Standard
SHP_08938,SUP_004,Ocean,3863,12.28,483,Standard
SHP_08939,SUP_044,Road,1943,9.53,276,Critical
SHP_08940,SUP_031,Road,1448,18.13,344,Low
SHP_08941,SUP_002,Road,1324,1.35,180,Critical
SHP_08942,SUP_019,Road,1252,7.47,623,Low
SHP_08943,SUP_019,Ocean,6830,13.48,572,Low
SHP_08944,SUP_022,Ocean,7352,16.15,887,Low
SHP_08945,SUP_029,Road,680,16.37,808,Standard
SHP_08946,SUP_022,Ocean,6959,15.98,498,Critical
SHP_08947,SUP_045,Rail,198,10.49,191,Critical
SHP_08948,SUP_024,Ocean,3172,5.76,156,Standard
SHP_08949,SUP_022,Road,845,12,837,Low
SHP_08950,SUP_047,Rail,100,19,982,Low
SHP_08951,SUP_004,Road,1983,17.71,693,Low
SHP_08952,SUP_005,Ocean,3264,19.73,683,Low
SHP_08953,SUP_027,Air,2753,12.35,484,Low
SHP_08954,SUP_003,Rail,1072,1.4,311,Low
SHP_08955,SUP_050,Road,1764,17.67,833,Standard
SHP_08956,SUP_035,Road,714,3.87,884,Low
SHP_08957,SUP_012,Rail,316,7.2,393,Standard
SHP_08958,SUP_023,Ocean,698,8.47,425,Low
